bus_name,lat,lon
Bus 4,19.9884386,73.7139696
Bus 4,19.9883835,73.7132813
Bus 4,19.9884386,73.7139696
Bus 4,19.988443,73.7140522
Bus 4,19.9875908,73.7145759
Bus 4,19.9866045,73.7152176
Bus 4,19.9863748,73.7154022
Bus 4,19.985851,73.715787
Bus 4,19.9858662,73.7156512
Bus 4,19.9863425,73.7153239
Bus 4,19.9875775,73.7144964
Bus 4,19.9884386,73.7139696
Bus 4,19.988443,73.7140522
Bus 4,19.9884386,73.7139696
Bus 4,19.9890994,73.7136154
Bus 4,19.990058,73.712996
Bus 4,19.9906359,73.7126132
Bus 4,19.9909876,73.7123726
Bus 4,19.9919716,73.7119052
Bus 4,19.9943542,73.7114165
Bus 4,19.9958362,73.711462
Bus 4,19.9958082,73.7107621
Bus 4,19.9948857,73.710805
Bus 4,19.994406,73.7108111
Bus 4,19.9943542,73.7114165
Bus 4,19.994352,73.7114841
Bus 4,19.9919878,73.7119703
Bus 4,19.9910162,73.7124433
Bus 4,19.9906589,73.7126885
Bus 4,19.9891299,73.7136959
Bus 4,19.988443,73.7140522
Bus 4,19.9884742,73.7144103
Bus 4,19.9885779,73.7155452
Bus 4,19.9886171,73.7159747
Bus 4,19.9886995,73.716876
Bus 4,19.9885074,73.7172532
Bus 4,19.9885707,73.7181937
Bus 4,19.9885891,73.7191974
Bus 4,19.9886218,73.7194341
Bus 4,19.9886434,73.719572
Bus 4,19.9886797,73.7198042
Bus 4,19.9887226,73.720177
Bus 4,19.9887104,73.7210288
Bus 4,19.988857,73.7215465
Bus 4,19.9885216,73.7219004
Bus 4,19.9878411,73.7224208
Bus 4,19.9874453,73.7227051
Bus 4,19.9872422,73.722876
Bus 4,19.9868083,73.723051
Bus 4,19.9861989,73.7233234
Bus 4,19.9857897,73.723581
Bus 4,19.9857882,73.7236853
Bus 4,19.9856736,73.7236948
Bus 4,19.9856576,73.7236735
Bus 4,19.9808471,73.7251502
Bus 4,19.9779277,73.7264147
Bus 4,19.9764065,73.7269728
Bus 4,19.9732399,73.7284516
Bus 4,19.9722609,73.7291206
Bus 4,19.9722147,73.729038
Bus 4,19.9720006,73.7286596
Bus 4,19.9718183,73.7287717
Bus 4,19.9714409,73.7286327
Bus 4,19.9710592,73.7285818
Bus 4,19.9706965,73.7285148
Bus 4,19.9703336,73.7284742
Bus 4,19.9699284,73.7284289
Bus 4,19.9695423,73.7284055
Bus 4,19.9691671,73.7283484
Bus 4,19.9691286,73.7288956
Bus 4,19.9687005,73.7288546
Bus 4,19.9679656,73.7288043
Bus 4,19.9675824,73.728779
Bus 4,19.9671566,73.7287469
Bus 4,19.9666261,73.7286627
Bus 4,19.9648336,73.7285638
Bus 4,19.9631753,73.7285767
Bus 4,19.9629704,73.7285759
Bus 4,19.9622069,73.7284982
Bus 4,19.9622316,73.728083
Bus 4,19.9618458,73.7280459
Bus 4,19.9613586,73.7279972
Bus 4,19.9610173,73.7279648
Bus 4,19.9610665,73.7275712
Bus 4,19.9611251,73.7271028
Bus 4,19.96095,73.7270964
Bus 4,19.9606268,73.7271011
Bus 4,19.9603171,73.7270723
Bus 4,19.9598204,73.7270318
Bus 4,19.9593922,73.7270162
Bus 4,19.9598204,73.7270318
Bus 4,19.9603171,73.7270723
Bus 4,19.9606268,73.7271011
Bus 4,19.960593,73.7275717
Bus 4,19.9602089,73.7275364
Bus 4,19.9601182,73.7284488
Bus 4,19.9602089,73.7275364
Bus 4,19.960593,73.7275717
Bus 4,19.9606268,73.7271011
Bus 4,19.9603171,73.7270723
Bus 4,19.9598204,73.7270318
Bus 4,19.9593922,73.7270162
Bus 4,19.9591859,73.7269789
Bus 4,19.9586951,73.7269332
Bus 4,19.9584249,73.7268957
Bus 4,19.958192,73.7268997
Bus 4,19.9579707,73.7268931
Bus 4,19.9577548,73.7268542
Bus 4,19.9574339,73.7268458
Bus 4,19.9573555,73.7268501
Bus 4,19.9570328,73.7268341
Bus 4,19.95665,73.726792
Bus 4,19.9562802,73.7267669
Bus 4,19.9560042,73.7271774
Bus 4,19.9557521,73.7271801
Bus 4,19.9543604,73.7270513
Bus 4,19.9541839,73.7268019
Bus 4,19.9526813,73.7247124
Bus 4,19.9523182,73.7242538
Bus 4,19.95146,73.7232237
Bus 4,19.9522123,73.7229395
Bus 4,19.9523787,73.7226605
Bus 4,19.9522123,73.7229395
Bus 4,19.95146,73.7232237
Bus 4,19.9485565,73.7198845
Bus 4,19.9467765,73.7214911
Bus 4,19.9472404,73.722167
Bus 4,19.9489045,73.7244737
Bus 4,19.9503713,73.7264683
Bus 4,19.9489045,73.7244737
Bus 4,19.9472404,73.722167
Bus 4,19.9467765,73.7214911
Bus 4,19.9485565,73.7198845
Bus 4,19.95146,73.7232237
Bus 4,19.9522123,73.7229395
Bus 4,19.9523787,73.7226605
Bus 4,19.9522123,73.7229395
Bus 4,19.95146,73.7232237
Bus 4,19.9523182,73.7242538
Bus 4,19.9526813,73.7247124
Bus 4,19.9541839,73.7268019
Bus 4,19.9543604,73.7270513
Bus 4,19.9557521,73.7271801
Bus 4,19.9543604,73.7270513
Bus 4,19.9541839,73.7268019
Bus 4,19.9526813,73.7247124
Bus 4,19.9523182,73.7242538
Bus 4,19.95146,73.7232237
Bus 4,19.9522123,73.7229395
Bus 4,19.9523787,73.7226605
Bus 4,19.9522123,73.7229395
Bus 4,19.9528967,73.7230897
Bus 4,19.9527051,73.7233258
Bus 4,19.9530334,73.7237517
Bus 4,19.9534193,73.7242523
Bus 4,19.9539873,73.7242484
Bus 4,19.9544632,73.7242347
Bus 4,19.9548988,73.7241958
Bus 4,19.9552263,73.7241694
Bus 4,19.9552973,73.7241641
Bus 4,19.955747,73.7241304
Bus 4,19.9560825,73.725037
Bus 4,19.9561571,73.7251689
Bus 4,19.9563525,73.7254394
Bus 4,19.9567922,73.7260752
Bus 4,19.9573555,73.7268501
Bus 4,19.9574339,73.7268458
Bus 4,19.9577548,73.7268542
Bus 4,19.9579707,73.7268931
Bus 4,19.958192,73.7268997
Bus 4,19.9584249,73.7268957
Bus 4,19.9586951,73.7269332
Bus 4,19.9591859,73.7269789
Bus 4,19.9593922,73.7270162
Bus 4,19.9598204,73.7270318
Bus 4,19.9603171,73.7270723
Bus 4,19.9606268,73.7271011
Bus 4,19.96095,73.7270964
Bus 4,19.9611251,73.7271028
Bus 4,19.9610665,73.7275712
Bus 4,19.9610173,73.7279648
Bus 4,19.9613586,73.7279972
Bus 4,19.9618458,73.7280459
Bus 4,19.9622316,73.728083
Bus 4,19.9622069,73.7284982
Bus 4,19.9629704,73.7285759
Bus 4,19.9631753,73.7285767
Bus 4,19.9648336,73.7285638
Bus 4,19.9666261,73.7286627
Bus 4,19.9671566,73.7287469
Bus 4,19.9675824,73.728779
Bus 4,19.9679656,73.7288043
Bus 4,19.9687005,73.7288546
Bus 4,19.9691286,73.7288956
Bus 4,19.9691671,73.7283484
Bus 4,19.9695423,73.7284055
Bus 4,19.9699284,73.7284289
Bus 4,19.9703336,73.7284742
Bus 4,19.9706965,73.7285148
Bus 4,19.9710592,73.7285818
Bus 4,19.9714409,73.7286327
Bus 4,19.9718183,73.7287717
Bus 4,19.9720006,73.7286596
Bus 4,19.9722147,73.729038
Bus 4,19.9731976,73.7283829
Bus 4,19.9739736,73.7278627
Bus 4,19.9743621,73.7276822
Bus 4,19.9758277,73.7271054
Bus 4,19.9764119,73.726869
Bus 4,19.9776595,73.7263954
Bus 4,19.9779096,73.7262912
Bus 4,19.9853434,73.7236719
Bus 4,19.9856481,73.7236208
Bus 4,19.985656,73.7235938
Bus 4,19.9857703,73.7235617
Bus 4,19.9857897,73.723581
Bus 4,19.9857882,73.7236853
Bus 4,19.9859382,73.7240247
Bus 4,19.9871863,73.7257594
Bus 4,19.9892215,73.7285336
Bus 4,19.9894168,73.7288641
Bus 4,19.9894673,73.7288835
Bus 4,19.9894957,73.7289407
Bus 4,19.9901488,73.7304096
Bus 4,19.9903353,73.7308387
Bus 4,19.990366,73.7308503
Bus 4,19.9903959,73.7309545
Bus 4,19.9902638,73.7309702
Bus 4,19.990248,73.7309216
Bus 4,19.9903353,73.7308387
Bus 4,19.990366,73.7308503
Bus 4,19.9903959,73.7309545
Bus 4,19.9905503,73.7316503
Bus 4,19.9909685,73.7336356
Bus 4,19.9911775,73.7357035
Bus 4,19.9912176,73.7361004
Bus 4,19.9911119,73.7361182
Bus 4,19.9910832,73.7356259
Bus 4,19.991064,73.7354527
Bus 4,19.9910399,73.7352456
Bus 4,19.991004,73.734966
Bus 4,19.9909467,73.7344409
Bus 4,19.9908873,73.733929
Bus 4,19.9908364,73.7336599
Bus 4,19.9902989,73.7312167
Bus 4,19.9902638,73.7309702
Bus 4,19.990248,73.7309216
Bus 4,19.9903353,73.7308387
Bus 4,19.990366,73.7308503
Bus 4,19.9903959,73.7309545
Bus 4,19.9905503,73.7316503
Bus 4,19.9909685,73.7336356
Bus 4,19.9908364,73.7336599
Bus 4,19.9902989,73.7312167
Bus 4,19.9902638,73.7309702
Bus 4,19.990248,73.7309216
Bus 4,19.9903353,73.7308387
Bus 4,19.990366,73.7308503
Bus 4,19.9907967,73.7306231
Bus 4,19.9930258,73.7301893
Bus 4,19.9930276,73.7302624
Bus 4,19.9908292,73.730696
Bus 4,19.9903959,73.7309545
Bus 4,19.9902638,73.7309702
Bus 4,19.990248,73.7309216
Bus 4,19.9903353,73.7308387
Bus 4,19.990366,73.7308503
Bus 4,19.9907967,73.7306231
Bus 4,19.9930258,73.7301893
Bus 4,19.9958269,73.7304953
Bus 4,19.9958191,73.7305731
Bus 4,19.9958269,73.7304953
Bus 4,19.9962766,73.725684
Bus 4,19.9958269,73.7304953
Bus 4,19.9964271,73.7305616
Bus 4,19.9964136,73.73064
Bus 4,19.9962566,73.7339364
Bus 4,19.9952056,73.7345472
Bus 4,19.9937063,73.7351816
Bus 4,19.9942546,73.7383703
Bus 4,19.9942898,73.73857
Bus 4,19.994841,73.7416402
Bus 4,19.9973155,73.7417473
Bus 4,19.9977763,73.7417733
Bus 4,20.0019269,73.7418072
Bus 4,20.0019569,73.7404717
Bus 4,20.0029954,73.7405052
Bus 4,20.0029378,73.7412977
Bus 4,20.0028852,73.7421199
Bus 4,20.0028738,73.7431855
Bus 4,20.0028706,73.7434841
Bus 4,20.0028579,73.7438298
Bus 4,20.0028202,73.7442515
Bus 4,20.0028066,73.7444033
Bus 4,20.0024213,73.7444198
Bus 4,20.0021244,73.7448763
Bus 4,20.0016674,73.7460493
Bus 4,20.0007029,73.7460634
Bus 4,20.0016674,73.7460493
Bus 4,20.0021244,73.7448763
Bus 4,20.0024825,73.7458579
Bus 4,20.0027441,73.7462141
Bus 4,20.002743,73.746638
Bus 4,20.0026966,73.7470356
Bus 4,20.0025253,73.7497564
Bus 4,20.0019299,73.7497444
Bus 4,20.0009113,73.7497502
Bus 4,19.9997726,73.7497661
Bus 4,19.9985828,73.7497827
Bus 4,19.9997726,73.7497661
Bus 4,19.9992714,73.746468
Bus 4,19.9997726,73.7497661
Bus 4,19.9985828,73.7497827
Bus 4,19.9977841,73.7447183
Bus 4,19.9976298,73.7437402
Bus 4,19.9974781,73.7427783
Bus 4,19.9973155,73.7417473
Bus 4,19.994841,73.7416402
Bus 5,20.0121682,73.7536647
Bus 5,20.0120876,73.7549246
Bus 5,20.0120645,73.7558165
Bus 5,20.0120569,73.7559572
Bus 5,20.0120513,73.7563653
Bus 5,20.0120427,73.7570175
Bus 5,20.0120434,73.7574338
Bus 5,20.0120201,73.7582107
Bus 5,20.0120438,73.7583046
Bus 5,20.0120097,73.7583609
Bus 5,20.011825,73.7591763
Bus 5,20.011668,73.7597263
Bus 5,20.0115095,73.7601954
Bus 5,20.0113727,73.7606001
Bus 5,20.0113866,73.7606521
Bus 5,20.0113247,73.7607306
Bus 5,20.0110947,73.7617407
Bus 5,20.0103984,73.7638286
Bus 5,20.0102694,73.7641317
Bus 5,20.0102698,73.7641537
Bus 5,20.0102333,73.7642039
Bus 5,20.0095613,73.7660623
Bus 5,20.0093551,73.7667065
Bus 5,20.0093714,73.7667283
Bus 5,20.0093691,73.7668197
Bus 5,20.0093052,73.7668605
Bus 5,20.0084596,73.7689019
Bus 5,20.0078691,73.7701598
Bus 5,20.0076062,73.7707793
Bus 5,20.0073362,73.771436
Bus 5,20.0072924,73.7715499
Bus 5,20.0067925,73.7737306
Bus 5,20.0064156,73.7747292
Bus 5,20.0060941,73.7762256
Bus 5,20.0059272,73.7776356
Bus 5,20.0059983,73.7799523
Bus 5,20.0060282,73.7811049
Bus 5,20.006485,73.7828779
Bus 5,20.0065628,73.7830316
Bus 5,20.0065861,73.7831022
Bus 5,20.0064804,73.7831035
Bus 5,20.0059839,73.783087
Bus 5,20.0057837,73.7830651
Bus 5,20.0053353,73.7830036
Bus 5,20.0047028,73.7838785
Bus 5,20.0048582,73.7839288
Bus 5,20.0048605,73.7840261
Bus 5,20.0044692,73.7860204
Bus 5,20.0042624,73.7869562
Bus 5,20.0026349,73.7866866
Bus 5,20.0021617,73.7870944
Bus 5,20.0018919,73.7873042
Bus 5,20.0017504,73.7877033
Bus 5,20.0016987,73.7878521
Bus 5,20.0016057,73.7883393
Bus 5,20.0016178,73.7888336
Bus 5,20.0019949,73.788828
Bus 5,20.0020058,73.7898628
Bus 5,20.0011035,73.7898579
Bus 5,20.0020058,73.7898628
Bus 5,20.0020188,73.7902977
Bus 5,20.0032112,73.7903707
Bus 5,20.0039337,73.7906104
Bus 5,20.0038812,73.7908991
Bus 5,20.0039143,73.7911696
Bus 5,20.0040469,73.7916347
Bus 5,20.0042245,73.792157
Bus 5,20.0042811,73.7929433
Bus 5,20.0045028,73.7936891
Bus 5,20.004117,73.794353
Bus 5,20.0049312,73.7952647
Bus 5,20.004117,73.794353
Bus 5,20.0045028,73.7936891
Bus 5,20.0061753,73.7935008
Bus 5,20.0079376,73.7928262
Bus 5,20.0082273,73.7927144
Bus 5,20.008677,73.7931704
Bus 5,20.0086551,73.7934071
Bus 5,20.0083666,73.7933273
Bus 5,20.0086551,73.7934071
Bus 5,20.008642,73.7936493
Bus 5,20.0086354,73.7939171
Bus 5,20.0086457,73.7944688
Bus 5,20.0087935,73.7945758
Bus 5,20.0090253,73.7946777
Bus 5,20.0097658,73.7948035
Bus 5,20.0098295,73.7946973
Bus 5,20.0099464,73.7946973
Bus 5,20.0100073,73.7948398
Bus 5,20.0099504,73.7949217
Bus 5,20.0097658,73.7948035
Bus 5,20.0098295,73.7946973
Bus 5,20.0099389,73.7940363
Bus 5,20.0098513,73.7930718
Bus 5,20.0095069,73.7918407
Bus 5,20.0078858,73.7899927
Bus 5,20.0074869,73.7898367
Bus 5,20.0067668,73.7899872
Bus 5,20.0065883,73.7906634
Bus 5,20.0063614,73.7915704
Bus 5,20.005736,73.7918185
Bus 5,20.0063614,73.7915704
Bus 5,20.0065883,73.7906634
Bus 5,20.0067668,73.7899872
Bus 5,20.0063973,73.7898868
Bus 5,20.0064119,73.7896118
Bus 5,20.0066601,73.7894075
Bus 5,20.0066563,73.7892983
Bus 5,20.006614,73.7892502
Bus 5,20.006165,73.7886274
Bus 5,20.00608,73.7885495
Bus 5,20.0058193,73.7882556
Bus 5,20.0057234,73.788126
Bus 5,20.0058142,73.7880536
Bus 5,20.0058459,73.787898
Bus 5,20.0069925,73.7881377
Bus 5,20.0058459,73.787898
Bus 5,20.0058861,73.7877004
Bus 5,20.0054031,73.7877373
Bus 5,20.005163,73.787432
Bus 5,20.0042624,73.7869562
Bus 5,20.0026349,73.7866866
Bus 5,20.0021617,73.7870944
Bus 5,20.0018919,73.7873042
Bus 5,20.0011767,73.7871481
Bus 5,20.0008049,73.7868792
Bus 5,19.9989308,73.7865637
Bus 5,19.9988298,73.7865759
Bus 5,19.9980397,73.7868521
Bus 5,19.9971217,73.7873358
Bus 5,19.9965375,73.7876654
Bus 5,19.9959325,73.7881396
Bus 5,19.9957217,73.7883212
Bus 5,19.9956663,73.788253
Bus 5,19.9944487,73.7874058
Bus 5,19.9945236,73.7868766
Bus 5,19.9945403,73.7866146
Bus 5,19.9952786,73.7866203
Bus 5,19.9958063,73.7866243
Bus 5,19.9957023,73.7852793
Bus 5,19.9964786,73.7852525
Bus 5,19.9964614,73.7847795
Bus 5,19.9964467,73.7843732
Bus 5,19.9966568,73.7843624
Bus 5,19.9978914,73.7840602
Bus 5,19.9972634,73.7815852
Bus 5,19.9972221,73.7814212
Bus 5,19.9971921,73.7813012
Bus 5,19.9970773,73.780862
Bus 5,19.9967706,73.7797133
Bus 5,19.9957426,73.7763575
Bus 5,19.9958609,73.7763299
Bus 5,19.9973265,73.7761684
Bus 5,19.998099,73.7761384
Bus 5,19.9979198,73.7756051
Bus 5,19.9978194,73.7752968
Bus 5,19.9976491,73.7743506
Bus 5,19.9976882,73.7738178
Bus 5,19.9980673,73.7729635
Bus 5,19.9989494,73.7731498
Bus 5,19.9988129,73.7741413
Bus 5,19.9989494,73.7731498
Bus 5,19.9980673,73.7729635
Bus 5,19.9981253,73.7727643
Bus 5,19.9976552,73.7726798
Bus 5,19.9974558,73.772825
Bus 5,19.9973137,73.7728187
Bus 5,19.9971933,73.7728133
Bus 5,19.9970823,73.7728084
Bus 5,19.9969411,73.7728022
Bus 5,19.9964182,73.7732256
Bus 5,19.9956732,73.7733435
Bus 5,19.995146,73.7734411
Bus 5,19.9949427,73.7734999
Bus 5,19.9948442,73.7735424
Bus 5,19.9941354,73.7736955
Bus 5,19.994144,73.774886
Bus 5,19.9941481,73.7754561
Bus 5,19.9938827,73.7755
Bus 5,19.9931555,73.7756894
Bus 5,19.9931344,73.7762259
Bus 5,19.9931449,73.7762505
Bus 5,19.9931123,73.7763955
Bus 5,19.9929889,73.7764311
Bus 5,19.9929328,73.7763995
Bus 5,19.9920269,73.7781237
Bus 5,19.9918887,73.778385
Bus 5,19.9916498,73.7788368
Bus 5,19.9915372,73.7790497
Bus 5,19.9913132,73.7794589
Bus 5,19.9910332,73.7798836
Bus 5,19.990606,73.7805318
Bus 5,19.9904005,73.7809513
Bus 5,19.9902112,73.7818606
Bus 5,19.9901291,73.7824292
Bus 5,19.9901151,73.7826816
Bus 5,19.9900872,73.782872
Bus 5,19.990084,73.7830113
Bus 5,19.9900274,73.7830122
Bus 5,19.9895874,73.7830189
Bus 5,19.9890617,73.7830361
Bus 5,19.9889065,73.7830822
Bus 5,19.988542,73.7834847
Bus 5,19.9874073,73.7837886
Bus 5,19.987261,73.783927
Bus 5,19.9872371,73.7843127
Bus 5,19.9871385,73.7845164
Bus 5,19.987114,73.7845529
Bus 5,19.9869491,73.7846403
Bus 5,19.9868854,73.7846551
Bus 5,19.9868213,73.7846226
Bus 5,19.9868066,73.7849917
Bus 5,19.986805,73.7850941
Bus 5,19.9868703,73.7860976
Bus 5,19.9869045,73.7865477
Bus 5,19.9869261,73.7868704
Bus 5,19.9869836,73.7877229
Bus 5,19.9872359,73.7888656
Bus 5,19.9879487,73.7888115
Bus 5,19.9883318,73.7887958
Bus 5,19.9883646,73.7887946
Bus 5,19.9883318,73.7887958
Bus 5,19.9879487,73.7888115
Bus 5,19.9872359,73.7888656
Bus 5,19.9876521,73.7899468
Bus 5,19.9878217,73.7904664
Bus 5,19.9882748,73.7919774
Bus 5,19.9885335,73.7927704
Bus 5,19.9885641,73.7928421
Bus 5,19.988812,73.7937154
Bus 5,19.9888878,73.7939489
Bus 5,19.9890072,73.7943167
Bus 5,19.9890807,73.7945351
Bus 5,19.9892234,73.7949769
Bus 5,19.9893868,73.7954828
Bus 5,19.9895901,73.7960619
Bus 5,19.9897569,73.7965368
Bus 5,19.9898395,73.7967721
Bus 5,19.9899398,73.7970578
Bus 5,19.9901544,73.7976015
Bus 5,19.9904554,73.7983643
Bus 5,19.9907446,73.7991396
Bus 5,19.9907912,73.7992392
Bus 5,19.9908412,73.7993292
Bus 5,19.9903722,73.8001711
Bus 5,19.9903612,73.8002255
Bus 5,19.9902878,73.8008752
Bus 5,19.9902286,73.8013792
Bus 5,19.9901747,73.8019452
Bus 5,19.9901421,73.8023254
Bus 5,19.9901524,73.8023818
Bus 5,19.9901304,73.8024132
Bus 5,19.989972,73.8035031
Bus 5,19.9899017,73.8035003
Bus 5,19.989972,73.8035031
Bus 5,19.9899487,73.8037178
Bus 5,19.9899316,73.8039627
Bus 5,19.9899541,73.8041431
Bus 5,19.9899601,73.804252
Bus 5,19.9898926,73.8042383
Bus 5,19.9899034,73.8050583
Bus 5,19.9898649,73.8052184
Bus 5,19.9895665,73.8059225
Bus 5,19.9892858,73.8063829
Bus 5,19.9891775,73.8066513
Bus 5,19.9891642,73.8068483
Bus 5,19.9891532,73.8072582
Bus 5,19.9891493,73.8074834
Bus 5,19.9891412,73.8079401
Bus 5,19.9891326,73.8084303
Bus 5,19.9891404,73.808983
Bus 5,19.9891533,73.8090697
Bus 5,19.9861031,73.8099988
Bus 5,19.9817802,73.810196
Bus 5,19.98134,73.8103292
Bus 5,19.9812208,73.8103728
Bus 5,19.9796644,73.8078635
Bus 5,19.9794933,73.8075883
Bus 5,19.9794887,73.8074668
Bus 5,19.9795769,73.807505
Bus 5,19.9797943,73.8078512
Bus 5,19.98134,73.8103292
Bus 5,19.9812208,73.8103728
Bus 5,19.9806351,73.8106004
Bus 5,19.9801798,73.8108142
Bus 5,19.9796119,73.8110903
Bus 5,19.9790808,73.8113475
Bus 5,19.9788188,73.8115281
Bus 5,19.978623,73.8109723
Bus 5,19.978514,73.8106759
Bus 5,19.9783259,73.8101483
Bus 5,19.9779661,73.8095213
Bus 5,19.9778424,73.8094544
Bus 5,19.9776747,73.8092844
Bus 5,19.9776148,73.8092104
Bus 5,19.9776818,73.8091481
Bus 5,19.9779044,73.8089294
Bus 5,19.9792158,73.8077176
Bus 5,19.9793749,73.8072555
Bus 5,19.9791642,73.806857
Bus 5,19.9790982,73.8067411
Bus 5,19.978425,73.8059239
Bus 5,19.9775132,73.8047495
Bus 5,19.9774251,73.8046523
Bus 5,19.9774817,73.8045276
Bus 5,19.9775233,73.8037196
Bus 5,19.9782291,73.8037947
Bus 5,19.9783678,73.8031349
Bus 5,19.9792352,73.8033092
Bus 5,19.9801165,73.8034541
Bus 5,19.9792352,73.8033092
Bus 5,19.9791192,73.80413
Bus 5,19.9786669,73.8040251
Bus 5,19.978572,73.8045806
Bus 5,19.9782997,73.8054979
Bus 5,19.9785405,73.8058211
Bus 5,19.9790982,73.8067411
Bus 5,19.9791642,73.806857
Bus 5,19.9793749,73.8072555
Bus 5,19.9794887,73.8074668
Bus 5,19.9795769,73.807505
Bus 5,19.9794933,73.8075883
Bus 5,19.9792433,73.8078232
Bus 5,19.9778988,73.8090773
Bus 5,19.9778969,73.8094021
Bus 5,19.9779661,73.8095213
Bus 5,19.9778424,73.8094544
Bus 5,19.9774739,73.8094736
Bus 5,19.9776892,73.8101864
Bus 5,19.977217,73.8103487
Bus 5,19.9775048,73.8112515
Bus 5,19.9776569,73.8117287
Bus 5,19.9775048,73.8112515
Bus 5,19.977217,73.8103487
Bus 5,19.9776892,73.8101864
Bus 5,19.9780169,73.8103259
Bus 5,19.9783259,73.8101483
Bus 5,19.978514,73.8106759
Bus 5,19.978623,73.8109723
Bus 5,19.9788188,73.8115281
Bus 5,19.9790808,73.8113475
Bus 5,19.9796119,73.8110903
Bus 5,19.9801798,73.8108142
Bus 5,19.9806351,73.8106004
Bus 5,19.9812208,73.8103728
Bus 5,19.98134,73.8103292
Bus 5,19.9817802,73.810196
Bus 5,19.981991,73.8101173
Bus 5,19.9838024,73.8098408
Bus 5,19.9859003,73.8098728
Bus 5,19.9860998,73.8098776
Bus 5,19.9868683,73.8098028
Bus 5,19.9891404,73.808983
Bus 5,19.9907124,73.8088767
Bus 5,19.9914839,73.8089843
Bus 5,19.9915168,73.8084078
Bus 5,19.992505,73.808381
Bus 5,19.9931011,73.8084534
Bus 5,19.993517,73.8068926
Bus 5,19.9938572,73.8055777
Bus 5,19.9942846,73.8055458
Bus 5,19.9948443,73.8055467
Bus 5,19.9948921,73.8051427
Bus 5,19.9949273,73.8048454
Bus 5,19.9950304,73.8042551
Bus 5,19.9950662,73.8039909
Bus 5,19.9950816,73.8038312
Bus 5,19.9963359,73.8039984
Bus 5,19.9964767,73.8039998
Bus 5,19.997442,73.8041164
Bus 5,19.9974618,73.803564
Bus 5,19.9974711,73.8033356
Bus 5,19.9974796,73.8025948
Bus 5,19.9975632,73.8021854
Bus 5,20.0001447,73.8029912
Bus 5,20.0003274,73.8029607
Bus 5,20.0004895,73.8029611
Bus 5,20.0005607,73.8029604
Bus 5,20.0005786,73.8029791
Bus 5,20.0005883,73.8030035
Bus 5,20.0021943,73.8030181
Bus 5,20.0056125,73.803359
Bus 5,20.0067864,73.803886
Bus 5,20.0068257,73.8037741
Bus 5,20.0075024,73.803083
Bus 5,20.0072975,73.8026351
